,bins,data,MC
0,0.0,1.000000000000002,1.0
1,0.1,0.9999611469422663,1.0
2,0.2,0.9999611469422663,1.0
3,0.30000000000000004,0.9999611469422663,1.0
4,0.4,0.9999611469422663,1.0
5,0.5,0.9999611469422663,1.0
6,0.6000000000000001,0.9999611469422663,1.0
7,0.7000000000000001,0.9999611469422663,1.0
8,0.8,0.9999222938845307,1.0
9,0.9,0.999883440826795,1.0
10,1.0,0.999883440826795,1.0
11,1.1,0.999883440826795,1.0
12,1.2000000000000002,0.999883440826795,1.0
13,1.3,0.999883440826795,1.0
14,1.4000000000000001,0.999883440826795,1.0
15,1.5,0.999883440826795,1.0
16,1.6,0.999883440826795,1.0
17,1.7000000000000002,0.999883440826795,1.0
18,1.8,0.999883440826795,1.0
19,1.9000000000000001,0.999883440826795,1.0
20,2.0,0.999883440826795,1.0
21,2.1,0.9998445877690594,1.0
22,2.2,0.9998445877690594,1.0
23,2.3000000000000003,0.9998445877690594,1.0
24,2.4000000000000004,0.9998445877690594,1.0
25,2.5,0.9998057347113237,1.0
26,2.6,0.9997668816535881,1.0
27,2.7,0.9997668816535881,1.0
28,2.8000000000000003,0.9997668816535881,1.0
29,2.9000000000000004,0.9997280285958524,1.0
30,3.0,0.9997280285958524,1.0
31,3.1,0.9997280285958524,1.0
32,3.2,0.9997280285958524,1.0
33,3.3000000000000003,0.9997280285958524,1.0
34,3.4000000000000004,0.9997280285958524,1.0
35,3.5,0.9997280285958524,1.0
36,3.6,0.9997280285958524,1.0
37,3.7,0.9997280285958524,1.0
38,3.8000000000000003,0.9997280285958524,1.0
39,3.9000000000000004,0.9997280285958524,1.0
40,4.0,0.9997280285958524,1.0
41,4.1000000000000005,0.9997280285958524,1.0
42,4.2,0.9997280285958524,1.0
43,4.3,0.9996891755381168,1.0
44,4.4,0.9996891755381168,1.0
45,4.5,0.9996891755381168,1.0
46,4.6000000000000005,0.9996891755381168,1.0
47,4.7,0.9996891755381168,1.0
48,4.800000000000001,0.9996891755381168,1.0
49,4.9,0.9996891755381168,1.0
50,5.0,0.9996891755381168,1.0
51,5.1000000000000005,0.9996891755381168,1.0
52,5.2,0.9996891755381168,1.0
53,5.300000000000001,0.9996891755381168,1.0
54,5.4,0.9996891755381168,1.0
55,5.5,0.9996891755381168,1.0
56,5.6000000000000005,0.9996891755381168,1.0
57,5.7,0.9996891755381168,1.0
58,5.800000000000001,0.9996891755381168,1.0
59,5.9,0.9996891755381168,1.0
60,6.0,0.9996503224803811,1.0
61,6.1000000000000005,0.9996503224803811,1.0
62,6.2,0.9996503224803811,1.0
63,6.300000000000001,0.9996503224803811,1.0
